N ,P,K,SHumidity,STempearture,AHumidity,ATempearture,PH,Rainfall,Label
220.624176,27.504564,151.391205,71.087624,23.397171,31.332539,15.730559,7.394377,38.203148,rose
213.698654,35.703804,155.336319,77.663193,24.667568,22.50919,17.486853,6.800091,35.763947,rose
219.529129,27.648941,154.053421,74.694267,17.975554,32.82058,18.193867,7.100989,37.914909,rose
204.286057,37.844585,153.968842,61.261364,25.359142,31.632172,15.171474,7.171892,35.567215,rose
209.451172,37.536781,156.557785,61.467445,15.123752,39.70089,20.247803,6.989604,34.020405,rose
202.908707,23.613094,157.191727,70.617554,21.680519,32.237198,19.842602,6.325627,35.416843,rose
221.537155,42.259937,152.79953,71.022743,24.559738,38.033436,19.861759,6.125294,39.136703,rose
204.726212,32.997993,151.174591,65.899521,24.092926,39.836906,18.524788,6.724674,31.475723,rose
221.890747,44.323181,150.316177,64.877701,16.866518,34.67749,16.651821,7.158013,30.916479,rose
214.826019,49.150177,157.405579,59.868561,22.872883,27.745749,17.514103,6.933572,38.595013,rose
212.66806,35.541191,156.823395,67.955612,27.088551,37.014889,20.020878,7.340525,31.384007,rose
215.263916,24.022013,155.835922,79.595375,16.176865,38.022331,16.091993,6.112642,35.61367,rose
220.47052,25.737911,157.668594,76.888885,19.268391,24.106226,18.247215,6.023014,33.750645,rose
201.454239,34.894951,150.883728,65.864929,25.055988,24.993168,15.698098,7.41888,39.939724,rose
201.462158,44.794941,157.081543,70.682907,26.127571,23.515005,16.891855,7.480528,33.657921,rose
224.921875,45.577923,154.920273,68.079857,22.691904,28.775063,17.167805,7.298503,39.634209,rose
205.291428,32.916889,151.223572,63.520023,16.651096,39.21666,20.294022,6.497892,38.396919,rose
201.408234,21.298843,159.096481,68.807838,22.020077,31.05209,19.655884,6.456778,36.380383,rose
219.9599,46.92823,157.352875,75.508255,16.092484,28.720882,19.084408,6.507237,30.198189,rose
211.301208,32.934826,153.622711,65.622116,21.30542,36.860806,17.156712,6.283059,38.49329,rose
200.829224,37.785046,158.219269,71.038033,26.78474,38.189129,15.531746,6.668281,36.460758,rose
204.644012,49.510006,159.374908,67.954361,21.11396,26.831224,19.144753,6.412065,33.983021,rose
200.632553,44.971176,155.379547,76.141075,16.206238,21.517385,16.831329,6.321086,38.054459,rose
221.34169,31.709888,156.307373,69.612251,26.781574,22.255714,20.646008,6.740588,38.054459,rose
140.499252,42.986404,55.063385,42.384922,24.631893,71.239243,27.287655,5.715727,91.095741,Green chilli
102.10186,32.609039,94.335808,44.953751,24.062576,65.819595,20.541729,6.551464,82.418701,Green chilli
144.200577,47.369179,52.439117,41.427162,23.321688,77.991776,29.537441,6.306517,82.576309,Green chilli
114.001427,38.584587,54.141079,56.138981,20.917013,76.574745,27.299381,6.204712,97.732376,Green chilli
117.567535,37.870205,52.863335,49.240929,23.339565,64.717049,29.182234,6.339021,93.258942,Green chilli
147.010345,48.30341,89.248306,49.467525,22.107059,68.025955,23.194407,6.142871,82.281586,Green chilli
103.425209,39.763474,51.477997,53.413307,21.849663,62.850742,23.618258,5.719476,99.206505,Green chilli
130.825623,32.573441,64.316299,46.816261,23.72998,71.712631,24.879948,5.533185,86.543564,Green chilli
122.756599,39.687679,90.090042,57.596687,24.283398,64.776985,23.5098,6.638823,95.605766,Green chilli
110.664558,33.792534,60.52359,41.973442,23.142223,60.614975,27.229572,5.591531,87.301231,Green chilli
145.684235,45.535141,51.07478,47.608463,24.967564,69.684753,21.755365,6.415575,97.186035,Green chilli
101.427559,49.655251,76.998718,45.798851,20.771458,61.383022,23.101921,6.630565,94.658943,Green chilli
130.88443,34.270569,84.746765,49.157955,20.028482,67.460426,23.979671,5.798035,89.877831,Green chilli
100.406456,30.884903,68.256241,53.534332,22.776037,64.92215,27.836128,6.459396,95.756744,Green chilli
106.426826,31.587709,53.453514,47.092613,21.00565,65.206337,25.964489,6.147709,96.710968,Green chilli
102.166656,45.092499,70.507233,46.129154,22.315166,67.263557,25.547441,5.534865,91.553322,Green chilli
122.828606,44.183083,62.615116,49.101791,22.550541,69.059799,25.873093,5.731411,85.936783,Green chilli
115.227829,41.5989,73.297424,44.521145,21.967974,62.613739,29.211571,6.098137,88.79509,Green chilli
128.447052,34.353458,55.960411,48.996136,20.140114,61.52676,29.40587,6.102643,92.797714,Green chilli
117.815651,45.450371,93.352669,42.511223,24.952168,68.130386,26.457123,6.413369,81.509422,Green chilli
137.574036,33.972832,96.819077,58.15905,24.719517,74.024612,21.548172,6.272704,97.414055,Green chilli
144.082352,49.016907,57.368507,42.144936,23.164021,79.10347,25.407326,5.656639,81.616989,Green chilli
113.388672,37.308655,72.082275,41.769314,23.863552,76.414902,23.79594,6.053771,94.905212,Green chilli
122.907005,47.806492,52.965561,46.836971,23.145159,68.421036,23.51203,5.692878,91.538948,Green chilli
142.823669,30.65292,63.485474,49.889931,22.895796,60.431263,21.156233,6.603141,82.970329,Green chilli
104.333481,42.531925,61.602108,51.493366,22.110376,66.981079,29.378115,6.712968,84.995895,Green chilli
109.368233,30.083319,64.842644,52.972801,22.759193,79.049591,21.570578,5.963988,88.462532,Green chilli
125.221519,47.680927,59.943966,54.640869,21.070837,67.67923,22.973963,5.756044,95.946533,Green chilli
135.606003,29.895597,85.790253,59.209846,20.82663,79.621307,28.341381,5.861835,85.956444,Green chilli
132.92334,41.242798,76.419815,46.565033,24.82547,65.528008,20.640739,6.358201,85.580124,Green chilli
105.521606,27.356554,81.733749,50.919029,21.433701,76.465111,21.485569,6.719701,91.302498,Green chilli
126.105263,47.882004,90.853638,41.594772,20.458523,70.86055,25.629036,6.077563,97.052185,Green chilli
135.025208,48.851841,70.75563,51.518787,23.888046,71.347595,21.182468,6.109664,87.998825,Green chilli
149.722183,49.725731,84.172867,52.346191,24.755388,74.456879,21.02301,6.226218,93.878807,Green chilli
140.106689,36.466591,94.99472,57.733753,21.375536,67.435295,22.928417,6.782275,94.784569,Green chilli
102.592743,36.72205,73.618965,40.759716,22.227612,76.064644,20.364702,5.648685,81.257759,Green chilli
146.732529,48.02914,73.421173,41.813717,21.862448,62.482838,24.217419,5.569088,96.1604,Green chilli
143.531906,26.230066,96.472717,51.14706,23.225199,70.286034,26.546677,5.701751,93.991074,Green chilli
133.418365,44.29549,87.935265,47.575981,20.957592,67.777275,25.244652,5.68187,87.801331,Green chilli
119.489136,37.71682,63.511215,59.410404,21.145845,67.259827,27.727217,6.707911,91.766159,Green chilli
104.196457,35.022598,56.996307,53.120502,21.367422,70.901016,23.776249,5.793282,81.292305,Green chilli
129.1026,39.830627,89.01004,55.184441,20.925156,77.462029,27.000015,6.597444,84.987358,Green chilli
120.916695,37.37207,90.509933,45.209259,21.917303,68.642845,20.829138,6.538476,86.42511,Green chilli
135.080887,44.293167,91.743073,42.278458,21.395905,78.361435,27.75592,6.091317,91.170135,Green chilli
129.509064,45.71553,57.266281,48.718773,23.701193,62.384182,24.836143,6.25684,80.744102,Green chilli
127.343521,43.959778,93.96344,52.301868,22.922953,73.84919,26.793629,5.886184,83.136078,Green chilli
137.247543,39.385666,62.250305,48.407612,23.711073,65.624992,23.303362,6.126182,82.723457,Green chilli
102.337662,39.898613,69.881401,57.820564,21.251734,71.443977,20.709238,6.488251,86.680893,Green chilli
142.57135,35.558681,67.260872,56.823013,24.890926,76.462929,26.005198,6.484322,91.93116,Green chilli
115.69458,48.739124,68.210716,57.403748,23.851187,67.151756,22.709232,6.728826,95.521179,Green chilli
120.153313,35.348984,63.23407,40.331787,21.203901,79.574364,27.166359,6.10162,88.190315,Green chilli
130.145386,44.531517,64.079948,54.982063,24.610443,70.487549,27.55337,5.957025,89.345215,Green chilli
109.776932,47.756035,75.579224,59.548683,22.015207,66.255219,28.116558,5.585464,97.138161,Green chilli
133.541992,47.657639,85.316345,42.101101,20.067453,75.989265,20.962301,6.65539,83.095528,Green chilli
103.052399,42.338005,67.045509,41.819035,22.755602,78.908577,21.065399,6.149903,80.884171,Green chilli
102.600594,28.408953,89.064697,49.438614,24.911003,66.686485,29.272791,6.688604,80.10849,Green chilli
137.875473,40.18956,96.918457,53.594467,22.17783,62.970348,20.340416,6.568358,88.091423,Green chilli
112.420631,47.421326,81.888153,54.791832,20.514797,77.958176,22.635977,6.613891,89.346703,Green chilli
127.822105,26.08988,99.008667,44.079487,20.98184,74.365715,22.246754,5.644649,96.055023,Green chilli
123.481476,45.085159,82.70871,52.804317,23.004459,62.591656,28.681797,5.630194,94.047867,Green chilli
145.343979,38.664127,58.307976,41.356869,20.340265,63.486176,23.276716,6.172091,94.926819,Green chilli
133.343719,28.446434,80.742409,54.998512,22.415541,70.830826,23.732321,5.564349,87.357529,Green chilli
149.586731,42.967163,73.56234,54.39909,23.462982,73.452202,24.310833,6.207757,91.100052,Green chilli
130.369171,37.515968,79.063606,52.875656,24.228313,74.833771,24.459185,6.781755,82.925644,Green chilli
133.065903,28.172165,64.915276,47.344704,22.170929,65.287704,24.755333,6.290566,81.236336,Green chilli
139.69342,29.433754,68.55706,52.132843,24.838516,60.887493,27.23925,6.190031,85.884613,Green chilli
132.961914,49.238018,52.682568,53.635372,21.455925,70.898422,24.823887,5.630441,84.183403,Green chilli
129.798431,26.201307,88.336441,49.158421,24.033377,67.770546,28.972752,6.359655,97.396729,Green chilli
133.225327,30.663818,65.02977,43.279903,23.063715,71.173531,23.785927,6.391782,99.875687,Green chilli
116.380295,43.533508,90.617828,41.211353,22.413517,78.675697,20.068539,5.81231,91.984734,Green chilli
149.287567,38.918129,51.84766,48.568825,20.179222,75.030373,26.699966,6.267565,89.162895,Green chilli
137.421783,40.686417,72.026077,56.400406,24.431137,62.074543,27.562174,6.685064,81.167992,Green chilli
145.482895,33.364136,79.627876,56.395794,23.338673,76.137726,27.068554,5.609754,96.972092,Green chilli
120.204262,26.290195,92.35759,53.778084,22.096527,63.673218,27.529106,6.006041,95.587997,Green chilli
122.502663,34.979584,63.769154,58.678864,20.827042,60.435978,25.318094,5.976381,92.338127,Green chilli
124.991951,29.07967,86.894165,45.114571,22.039867,78.521912,21.904697,6.366593,97.716202,Green chilli
147.547791,45.249977,86.32103,46.079948,20.01948,77.522408,24.322733,6.392224,98.724075,Green chilli
109.750206,49.36525,76.019455,47.086472,24.538113,66.060974,28.621456,6.602564,95.061584,Green chilli
127.329613,43.978283,56.775558,42.935135,23.291601,69.965889,22.613935,6.054844,84.397087,Green chilli
140.119141,30.808659,53.581909,42.902962,24.910406,73.985336,20.32793,6.076546,90.655243,Green chilli
125.444786,48.104378,94.230179,44.490219,23.389299,73.212723,21.330688,6.531389,90.582764,Green chilli
147.482925,29.327267,70.009628,43.266922,24.495502,69.540253,29.780296,6.656464,92.587402,Green chilli
120.264526,25.340176,67.661858,57.885025,24.520849,64.472878,27.881302,6.533571,80.000458,Green chilli
135.22171,45.860409,69.809402,44.038902,20.404507,79.467941,29.447245,6.616853,87.720924,Green chilli
131.024918,26.984903,55.325977,45.368023,24.562956,65.529518,20.742596,6.511854,95.682938,Green chilli
123.316917,42.678185,84.707367,59.704063,22.276451,63.381454,28.946701,5.883474,80.884628,Green chilli
137.822311,49.269363,58.8741,53.47752,20.31551,66.154427,28.720036,6.505457,87.829414,Green chilli
118.900383,42.174465,52.244431,58.96249,21.740784,68.499863,21.083012,6.280212,83.774353,Green chilli
135.737549,40.09951,66.595528,54.495895,24.812031,61.339626,21.582678,5.697365,90.231331,Green chilli
115.644417,25.359241,57.882763,57.557007,24.778187,60.520145,20.966787,6.650105,83.884438,Green chilli
142.381866,37.259624,84.95314,51.766808,21.735207,71.091515,29.764809,6.410406,97.82222,Green chilli
131.081528,28.763638,74.903503,55.852764,24.640366,64.825806,24.859394,6.369456,85.15815,Green chilli
148.988129,28.805676,88.625175,52.555519,22.812004,71.350967,24.69911,6.714455,91.241966,Green chilli
141.968597,30.226786,58.515476,46.165894,21.993233,64.543716,24.075642,5.818161,88.922272,Green chilli
111.450706,41.27961,53.967106,48.72842,22.452461,79.659576,29.318579,6.351212,88.083794,Green chilli
132.054031,31.97784,53.540447,59.900223,23.655918,76.638672,29.454441,6.205021,92.478294,Green chilli
131.662018,34.660538,77.072533,58.298737,21.215708,65.431213,21.31489,6.508193,94.806885,Green chilli
144.412628,40.517628,56.649673,42.363789,23.074787,70.557999,24.142466,6.481652,92.267197,Green chilli
111.852463,33.179146,91.876892,49.058643,23.263037,64.409225,28.427193,5.764676,89.875023,Green chilli
114.887344,40.324356,92.10231,41.57864,24.831606,76.604736,25.100815,6.099975,94.682571,Green chilli
110.792915,34.051136,97.267509,43.575142,22.328394,69.233696,24.211004,6.793962,84.25193,Green chilli
111.140022,47.097275,93.724548,57.627464,21.863857,79.43959,25.127159,6.532241,99.037918,Green chilli
102.30912,31.010777,64.128387,57.979042,24.846605,78.679283,22.662991,5.985039,95.850555,Green chilli
106.27581,42.415276,76.895386,59.970936,24.980354,65.371422,21.279558,5.603715,81.22403,Green chilli
131.344284,48.38747,86.082138,51.405548,24.396984,63.112808,22.656265,5.738281,94.625916,Green chilli
124.81179,40.99036,77.897545,56.657906,22.420105,79.115265,27.981085,6.46142,88.188683,Green chilli
131.267761,46.494942,63.789543,45.085503,23.94574,63.893333,23.184258,6.470309,98.940231,Green chilli
128.892059,43.637444,72.403175,57.4855,24.063118,60.635216,26.978998,6.630506,93.349998,Green chilli
134.561996,40.355614,53.917,43.744377,22.320761,65.176231,26.602541,6.263984,83.250267,Green chilli
108.597374,40.473225,70.565109,48.020638,23.087908,73.859222,25.798191,5.725152,83.337318,Green chilli
119.0112,49.446106,75.985077,40.388462,24.734413,74.620544,27.306931,5.907051,84.005234,Green chilli
110.006783,38.459988,98.147171,48.234596,24.663136,78.388954,27.933228,5.995372,93.833031,Green chilli
106.080292,44.800491,90.574738,51.28756,24.77475,63.399471,25.578487,5.581616,95.924721,Green chilli
139.275726,49.786278,93.646942,58.273491,24.934095,79.09343,25.188231,5.640621,84.005699,Green chilli
145.2285,34.320396,67.956573,52.273502,24.980471,77.856903,27.380472,5.812225,81.553955,Green chilli
137.105209,46.785393,95.900711,56.655579,24.645617,68.928986,26.321083,6.59347,91.607651,Green chilli
112.592644,42.464462,78.354309,57.977551,24.779724,62.47488,24.134932,6.024095,84.890327,Green chilli
133.050812,33.58976,76.830673,45.751022,24.660805,64.01133,26.100508,5.517682,89.383362,Green chilli
106.005592,38.959854,98.145142,55.618073,23.293547,77.428848,27.404095,6.073682,95.382011,Green chilli
148.3302,32.563972,94.949829,52.47345,24.591755,63.814507,25.717609,6.22146,95.121651,Green chilli
148.695221,33.949001,84.71344,43.308025,24.438993,64.531471,27.067295,6.667788,93.267807,Green chilli
148.387451,26.219481,83.098274,47.384876,24.028753,68.52037,27.168903,5.684087,93.204231,Green chilli
129.411713,36.32761,69.853333,48.32621,24.232121,68.640312,20.577002,5.790916,80.2798,Green chilli
147.68335,37.754677,73.338615,55.863544,22.250998,75.882446,21.766405,6.582242,84.509766,Green chilli
140.356049,31.446266,91.613754,53.550774,21.021986,73.064087,21.244543,6.002249,82.126495,Green chilli
140.862427,27.60722,73.820442,57.05463,21.684582,68.299889,29.89558,6.642128,88.363594,Green chilli
129.737396,44.732513,76.879059,55.763767,24.906914,72.521118,21.220846,5.987263,96.988068,Green chilli
122.018082,41.106804,68.686287,51.84951,21.237694,78.495293,22.559433,5.710442,96.93338,Green chilli
135.27504,43.124847,80.470116,59.418419,23.759367,78.857887,24.038044,6.32378,80.630791,Green chilli
141.589844,27.911663,68.755951,44.822411,23.16995,76.930344,29.648039,6.251939,86.863091,Green chilli
136.905426,31.431162,60.788593,53.428146,21.0693,75.100037,27.66025,6.310416,91.615952,Green chilli
146.067963,27.17598,77.737625,42.993561,21.087763,68.091583,28.24905,6.317742,84.882729,Green chilli
102.729874,25.008936,62.480499,42.449879,24.03381,76.369934,24.775198,5.984179,85.901009,Green chilli
139.214554,37.441936,74.916977,51.407192,24.915905,73.779312,20.32324,6.795455,87.466507,Green chilli
102.343773,44.591255,54.633011,42.9645,21.068115,73.463013,29.528606,6.421457,86.106758,Green chilli
134.074158,48.396404,98.562637,53.855427,23.430794,79.482742,27.431463,6.22246,80.526924,Green chilli
114.026337,28.432299,52.814526,48.065098,22.33601,72.894577,28.304325,6.456875,95.65519,Green chilli
133.611542,41.086197,68.422554,48.050003,24.013857,77.356339,22.712864,6.091766,85.046982,Green chilli
112.966225,42.033852,70.965813,51.340923,22.49391,60.117958,24.410461,6.052965,93.876923,Green chilli
148.588318,43.78791,56.731522,51.809475,23.656771,78.070808,24.906866,5.920858,98.905457,Green chilli
142.208908,31.55942,88.987656,56.070641,22.101765,71.215561,28.511055,6.316918,88.3843,Green chilli
131.977417,41.479954,96.950897,51.729389,22.228323,74.73851,21.717392,6.460016,97.882156,Green chilli
